2026-08-04 03:10:54,135 | INFO     | erp.database.connection | Connection pool initialized with 20 connections
2026-08-04 03:42:32,503 | INFO     | erp.views.widgets.item_view | Total stock batches: 3
2026-08-04 03:42:33,276 | INFO     | erp.views.widgets.item_view | Sample stock: {'id': 1, 'item_id': 2, 'warehouse_id': 1, 'batch_number': 'PURCHASE-2-20260804022725', 'manufacturing_date': '2026-08-04', 'expiry_date': '2028-08-03', 'purchase_price': 1.0, 'quantity_in_stock': 60.0, 'received_date': '2026-08-03', 'is_active': 1, 'created_at': '2026-08-03 21:27:26'}
2026-08-04 03:42:34,171 | INFO     | erp.views.widgets.item_view | Loaded 6 items
2026-08-04 03:42:38,877 | INFO     | erp.views.widgets.item_view | Loaded stocks for 6 items: {1: 8.0, 2: 60.0, 3: 75.0, 4: 0.0, 5: 0.0, 6: 0.0}
2026-08-04 03:42:39,647 | INFO     | erp.views.widgets.item_view | Loaded stock for 3 items: {1: 8.0, 2: 60.0, 3: 75.0}
2026-08-04 03:43:12,112 | INFO     | erp.views.widgets.item_view | Total stock batches: 3
2026-08-04 03:43:12,870 | INFO     | erp.views.widgets.item_view | Sample stock: {'id': 1, 'item_id': 2, 'warehouse_id': 1, 'batch_number': 'PURCHASE-2-20260804022725', 'manufacturing_date': '2026-08-04', 'expiry_date': '2028-08-03', 'purchase_price': 1.0, 'quantity_in_stock': 60.0, 'received_date': '2026-08-03', 'is_active': 1, 'created_at': '2026-08-03 21:27:26'}
2026-08-04 03:43:12,872 | INFO     | erp.views.widgets.party_view | Loaded 5 parties
2026-08-04 03:43:23,075 | INFO     | erp.views.widgets.dashboard_view | 🔄 LOADING DASHBOARD DATA
2026-08-04 03:43:23,077 | INFO     | erp.services.dashboard_service | ✅ Dashboard cache hit for dashboard_1
2026-08-04 03:43:25,692 | INFO     | erp.__main__ | Shutting down auto-backup service...
2026-08-04 03:43:30,706 | INFO     | erp.services.auto_backup | Auto-backup stopped
2026-08-04 03:43:30,719 | INFO     | erp.__main__ | 🔄 Creating exit backup...
2026-08-04 03:43:30,720 | INFO     | erp.__main__ | ✅ Exit backup created
2026-08-04 03:43:30,721 | INFO     | erp.__main__ | 🔄 Closing database connections...
2026-08-04 03:43:30,722 | INFO     | erp.database.connection | SQLite Cloud connections closed
2026-08-04 03:43:30,725 | INFO     | erp.__main__ | ✅ SQLite Cloud connection pool closed
2026-08-04 03:43:30,725 | INFO     | erp.__main__ | ✅ Database connections closed
2026-08-04 03:45:31,544 | INFO     | erp.database.connection | Connection pool initialized with 20 connections
2026-08-04 03:45:31,545 | INFO     | erp.database.connection | ✅ SQLiteCloudConnection initialized (direct mode)
2026-08-04 03:45:31,545 | INFO     | erp.__main__ | Starting auto-backup service...
2026-08-04 03:45:31,550 | INFO     | erp.services.auto_backup | Auto-backup started (interval: 24 hours)
2026-08-04 03:45:31,551 | INFO     | erp.__main__ | Starting application...
2026-08-04 03:45:33,412 | INFO     | erp.__main__ | ✅ Database already initialized, skipping migrations
2026-08-04 03:45:40,036 | INFO     | erp.authentication.auth_service | User 'admin' logged in (role=Admin)
2026-08-04 03:45:40,405 | INFO     | erp.views.widgets.dashboard_view | 🔄 LOADING DASHBOARD DATA
2026-08-04 03:45:40,405 | INFO     | erp.views.widgets.dashboard_view | 🔄 Dashboard View refreshed on show
2026-08-04 03:45:40,420 | INFO     | erp.services.dashboard_service | 🔄 Dashboard cache miss, fetching from DB...
2026-08-04 03:45:42,972 | INFO     | erp.services.dashboard_service | ✅ Today's stats: Sales=187.0, Purchases=200.0
2026-08-04 03:45:43,218 | INFO     | erp.views.widgets.item_view | Total stock batches: 3
2026-08-04 03:45:43,979 | INFO     | erp.services.dashboard_service | ✅ Main dashboard query completed
2026-08-04 03:45:44,524 | INFO     | erp.views.widgets.item_view | Sample stock: {'id': 1, 'item_id': 2, 'warehouse_id': 1, 'batch_number': 'PURCHASE-2-20260804022725', 'manufacturing_date': '2026-08-04', 'expiry_date': '2028-08-03', 'purchase_price': 1.0, 'quantity_in_stock': 60.0, 'received_date': '2026-08-03', 'is_active': 1, 'created_at': '2026-08-03 21:27:26'}
2026-08-04 03:45:44,774 | INFO     | erp.services.dashboard_service | ✅ Fetched 5 recent transactions
2026-08-04 03:45:45,519 | INFO     | erp.views.widgets.item_view | Loaded 6 items
2026-08-04 03:45:46,019 | INFO     | erp.services.dashboard_service | ✅ Found 0 low stock items
2026-08-04 03:45:47,068 | INFO     | erp.services.dashboard_service | ✅ Found 0 expiring items
2026-08-04 03:45:47,069 | INFO     | erp.services.dashboard_service | ✅ Dashboard data built and cached
2026-08-04 03:45:49,646 | INFO     | erp.services.item_service | Auto-generated item code: ITEM-00008
2026-08-04 03:45:51,687 | INFO     | erp.views.widgets.item_view | Loaded stocks for 6 items: {1: 8.0, 2: 60.0, 3: 75.0, 4: 0.0, 5: 0.0, 6: 0.0}
2026-08-04 03:45:52,755 | INFO     | erp.views.widgets.item_view | Loaded stock for 3 items: {1: 8.0, 2: 60.0, 3: 75.0}
2026-08-04 03:45:54,925 | INFO     | erp.services.item_service | Created item ITEM-00008 - 1 (id=7)
2026-08-04 03:45:55,742 | INFO     | erp.views.widgets.item_view | Loaded 7 items
2026-08-04 03:46:00,489 | INFO     | erp.services.item_service | Auto-generated item code: ITEM-00009
2026-08-04 03:46:02,758 | INFO     | erp.views.widgets.item_view | Loaded stocks for 7 items: {1: 8.0, 2: 60.0, 3: 75.0, 4: 0.0, 5: 0.0, 6: 0.0, 7: 0.0}
2026-08-04 03:46:04,298 | INFO     | erp.services.item_service | Auto-generated item code: ITEM-00010
2026-08-04 03:46:04,547 | INFO     | erp.views.widgets.item_view | Loaded stock for 3 items: {1: 8.0, 2: 60.0, 3: 75.0}
2026-08-04 03:46:07,844 | INFO     | erp.services.item_service | Created item ITEM-00009 - 2 (id=0)
2026-08-04 03:57:04,109 | INFO     | erp.database.connection | Connection pool initialized with 20 connections
2026-08-04 03:57:04,112 | INFO     | erp.database.connection | ✅ SQLiteCloudConnection initialized (direct mode)
2026-08-04 03:57:04,113 | INFO     | erp.__main__ | Starting auto-backup service...
2026-08-04 03:57:04,116 | INFO     | erp.services.auto_backup | Auto-backup started (interval: 24 hours)
2026-08-04 03:57:04,117 | INFO     | erp.__main__ | Starting application...
2026-08-04 03:57:06,259 | INFO     | erp.__main__ | ✅ Database already initialized, skipping migrations
2026-08-04 03:57:11,566 | INFO     | erp.authentication.auth_service | User 'admin' logged in (role=Admin)
2026-08-04 03:57:12,050 | INFO     | erp.views.widgets.dashboard_view | 🔄 LOADING DASHBOARD DATA
2026-08-04 03:57:12,050 | INFO     | erp.views.widgets.dashboard_view | 🔄 Dashboard View refreshed on show
2026-08-04 03:57:12,063 | INFO     | erp.services.dashboard_service | 🔄 Dashboard cache miss, fetching from DB...
2026-08-04 03:57:13,674 | INFO     | erp.services.dashboard_service | ✅ Today's stats: Sales=187.0, Purchases=200.0
2026-08-04 03:57:15,219 | INFO     | erp.services.dashboard_service | ✅ Main dashboard query completed
2026-08-04 03:57:15,473 | INFO     | erp.views.widgets.party_view | Loaded 5 parties
2026-08-04 03:57:16,213 | INFO     | erp.services.dashboard_service | ✅ Fetched 5 recent transactions
2026-08-04 03:57:16,992 | INFO     | erp.services.dashboard_service | ✅ Found 0 low stock items
2026-08-04 03:57:17,767 | INFO     | erp.services.dashboard_service | ✅ Found 0 expiring items
2026-08-04 03:57:17,768 | INFO     | erp.services.dashboard_service | ✅ Dashboard data built and cached
2026-08-04 03:57:20,391 | INFO     | erp.services.party_service | Auto-generated party code: CUST-00003
2026-08-04 03:57:24,769 | INFO     | erp.services.party_service | Auto-generated party code: CUST-00004
2026-08-04 03:57:26,012 | INFO     | erp.services.party_service | Created party CUST-00003 - 1 (id=6)
2026-08-04 03:59:56,107 | INFO     | erp.database.connection | Connection pool initialized with 20 connections
2026-08-04 03:59:56,108 | INFO     | erp.database.connection | ✅ SQLiteCloudConnection initialized (direct mode)
2026-08-04 03:59:56,110 | INFO     | erp.__main__ | Starting auto-backup service...
2026-08-04 03:59:56,115 | INFO     | erp.services.auto_backup | Auto-backup started (interval: 24 hours)
2026-08-04 03:59:56,117 | INFO     | erp.__main__ | Starting application...
2026-08-04 03:59:57,871 | INFO     | erp.__main__ | ✅ Database already initialized, skipping migrations
2026-08-04 04:00:02,692 | INFO     | erp.__main__ | Shutting down auto-backup service...
2026-08-04 04:00:07,708 | INFO     | erp.services.auto_backup | Auto-backup stopped
2026-08-04 04:00:07,716 | INFO     | erp.__main__ | 🔄 Creating exit backup...
2026-08-04 04:00:07,718 | INFO     | erp.__main__ | ✅ Exit backup created
2026-08-04 04:00:07,719 | INFO     | erp.__main__ | 🔄 Closing database connections...
2026-08-04 04:00:07,724 | INFO     | erp.database.connection | SQLite Cloud connections closed
2026-08-04 04:00:07,732 | INFO     | erp.__main__ | ✅ SQLite Cloud connection pool closed
2026-08-04 04:00:07,735 | INFO     | erp.__main__ | ✅ Database connections closed
2026-08-04 04:00:11,040 | INFO     | erp.database.connection | Connection pool initialized with 20 connections
2026-08-04 04:00:11,041 | INFO     | erp.database.connection | ✅ SQLiteCloudConnection initialized (direct mode)
2026-08-04 04:00:11,041 | INFO     | erp.__main__ | Starting auto-backup service...
2026-08-04 04:00:11,046 | INFO     | erp.services.auto_backup | Auto-backup started (interval: 24 hours)
2026-08-04 04:00:11,046 | INFO     | erp.__main__ | Starting application...
2026-08-04 04:00:12,659 | INFO     | erp.__main__ | ✅ Database already initialized, skipping migrations
2026-08-04 04:00:13,750 | INFO     | erp.__main__ | Shutting down auto-backup service...
2026-08-04 04:00:18,753 | INFO     | erp.services.auto_backup | Auto-backup stopped
2026-08-04 04:00:18,758 | INFO     | erp.__main__ | 🔄 Creating exit backup...
2026-08-04 04:00:18,759 | INFO     | erp.__main__ | ✅ Exit backup created
2026-08-04 04:00:18,760 | INFO     | erp.__main__ | 🔄 Closing database connections...
2026-08-04 04:00:18,761 | INFO     | erp.database.connection | SQLite Cloud connections closed
2026-08-04 04:00:18,764 | INFO     | erp.__main__ | ✅ SQLite Cloud connection pool closed
2026-08-04 04:00:18,764 | INFO     | erp.__main__ | ✅ Database connections closed
2026-08-04 04:00:33,034 | INFO     | erp.database.connection | Connection pool initialized with 20 connections
2026-08-04 04:00:33,035 | INFO     | erp.database.connection | ✅ SQLiteCloudConnection initialized (direct mode)
2026-08-04 04:00:33,036 | INFO     | erp.__main__ | Starting auto-backup service...
2026-08-04 04:00:33,038 | INFO     | erp.services.auto_backup | Auto-backup started (interval: 24 hours)
2026-08-04 04:00:33,039 | INFO     | erp.__main__ | Starting application...
2026-08-04 04:00:34,834 | INFO     | erp.__main__ | ✅ Database already initialized, skipping migrations
2026-08-04 04:00:39,254 | INFO     | erp.authentication.auth_service | User 'admin' logged in (role=Admin)
2026-08-04 04:00:39,686 | INFO     | erp.views.widgets.dashboard_view | 🔄 LOADING DASHBOARD DATA
2026-08-04 04:00:39,687 | INFO     | erp.views.widgets.dashboard_view | 🔄 Dashboard View refreshed on show
2026-08-04 04:00:39,698 | INFO     | erp.services.dashboard_service | 🔄 Dashboard cache miss, fetching from DB...
2026-08-04 04:00:41,225 | INFO     | erp.services.dashboard_service | ✅ Today's stats: Sales=187.0, Purchases=200.0
2026-08-04 04:00:41,993 | INFO     | erp.services.dashboard_service | ✅ Main dashboard query completed
2026-08-04 04:00:43,535 | INFO     | erp.views.widgets.party_view | Loaded 6 parties
2026-08-04 04:00:43,784 | INFO     | erp.services.dashboard_service | ✅ Fetched 5 recent transactions
2026-08-04 04:00:44,537 | INFO     | erp.services.dashboard_service | ✅ Found 0 low stock items
2026-08-04 04:00:45,303 | INFO     | erp.services.dashboard_service | ✅ Found 0 expiring items
2026-08-04 04:00:45,304 | INFO     | erp.services.dashboard_service | ✅ Dashboard data built and cached
2026-08-04 04:00:46,866 | INFO     | erp.services.party_service | Auto-generated party code: CUST-00005
2026-08-04 04:00:51,287 | INFO     | erp.services.party_service | Auto-generated party code: CUST-00006
2026-08-04 04:00:54,081 | INFO     | erp.services.party_service | Auto-generated party code: CUST-00006
2026-08-04 04:00:57,879 | INFO     | erp.services.party_service | Auto-generated party code: CUST-00007
2026-08-04 04:00:59,130 | INFO     | erp.services.party_service | Auto-generated party code: CUST-00008
2026-08-04 04:00:59,930 | INFO     | erp.services.party_service | Created party CUST-00005 - 1 (id=0)
2026-08-04 04:05:58,686 | INFO     | erp.database.connection | Connection pool initialized with 20 connections
2026-08-04 04:05:58,686 | INFO     | erp.database.connection | ✅ SQLiteCloudConnection initialized (direct mode)
2026-08-04 04:05:58,687 | INFO     | erp.__main__ | Starting auto-backup service...
2026-08-04 04:05:58,689 | INFO     | erp.services.auto_backup | Auto-backup started (interval: 24 hours)
2026-08-04 04:05:58,690 | INFO     | erp.__main__ | Starting application...
2026-08-04 04:06:00,579 | INFO     | erp.__main__ | ✅ Database already initialized, skipping migrations
2026-08-04 04:06:07,384 | INFO     | erp.authentication.auth_service | User 'admin' logged in (role=Admin)
2026-08-04 04:06:07,794 | INFO     | erp.views.widgets.dashboard_view | 🔄 LOADING DASHBOARD DATA
2026-08-04 04:06:07,794 | INFO     | erp.views.widgets.dashboard_view | 🔄 Dashboard View refreshed on show
2026-08-04 04:06:07,806 | INFO     | erp.services.dashboard_service | 🔄 Dashboard cache miss, fetching from DB...
2026-08-04 04:06:09,491 | INFO     | erp.services.dashboard_service | ✅ Today's stats: Sales=187.0, Purchases=200.0
2026-08-04 04:06:10,282 | INFO     | erp.services.dashboard_service | ✅ Main dashboard query completed
2026-08-04 04:06:11,115 | INFO     | erp.services.dashboard_service | ✅ Fetched 5 recent transactions
2026-08-04 04:06:11,981 | INFO     | erp.services.dashboard_service | ✅ Found 0 low stock items
2026-08-04 04:06:12,736 | INFO     | erp.services.dashboard_service | ✅ Found 0 expiring items
2026-08-04 04:06:12,737 | INFO     | erp.services.dashboard_service | ✅ Dashboard data built and cached
2026-08-04 04:06:26,232 | INFO     | erp.views.widgets.party_view | Loaded 7 parties
2026-08-04 04:06:30,714 | INFO     | erp.services.party_service | Auto-generated party code: CUST-00010
2026-08-04 04:06:34,960 | INFO     | erp.services.party_service | Auto-generated party code: CUST-00011
2026-08-04 04:06:38,311 | INFO     | erp.services.party_service | Auto-generated party code: CUST-00012
2026-08-04 04:06:41,624 | INFO     | erp.services.party_service | Auto-generated party code: CUST-00012
2026-08-04 04:06:43,433 | INFO     | erp.services.party_service | Auto-generated party code: CUST-00013
2026-08-04 04:06:46,536 | INFO     | erp.services.party_service | Created party CUST-00010 - 1 (id=8)
2026-08-04 04:06:47,537 | ERROR    | erp.database.connection | SQL execute failed: UNIQUE constraint failed: parties.company_id, parties.code | sql=INSERT INTO parties (company_id, code, name, party_type, credit_limit, account_id, phone, address, email, is_active) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
2026-08-04 04:06:48,528 | ERROR    | erp.repositories.party_repository | Insert failed on parties
Traceback (most recent call last):
  File "F:\software\bop software\BOP-software\database\connection.py", line 190, in execute
    return conn.execute(sql, params)
  File "C:\Users\famal\AppData\Local\Programs\Python\Python39\lib\site-packages\sqlitecloud\dbapi2.py", line 277, in execute
    return cursor.execute(sql, parameters)
  File "C:\Users\famal\AppData\Local\Programs\Python\Python39\lib\site-packages\sqlitecloud\dbapi2.py", line 583, in execute
    result = self._driver.execute_statement(
  File "C:\Users\famal\AppData\Local\Programs\Python\Python39\lib\site-packages\sqlitecloud\driver.py", line 109, in execute_statement
    result = self._internal_run_command(connection, command)
  File "C:\Users\famal\AppData\Local\Programs\Python\Python39\lib\site-packages\sqlitecloud\driver.py", line 487, in _internal_run_command
    return self._internal_socket_read(connection, main_socket)
  File "C:\Users\famal\AppData\Local\Programs\Python\Python39\lib\site-packages\sqlitecloud\driver.py", line 595, in _internal_socket_read
    return self._internal_parse_buffer(connection, buffer, len(buffer))
  File "C:\Users\famal\AppData\Local\Programs\Python\Python39\lib\site-packages\sqlitecloud\driver.py", line 736, in _internal_parse_buffer
    raise get_sqlitecloud_error_with_extended_code(
sqlitecloud.exceptions.SQLiteCloudIntegrityError: UNIQUE constraint failed: parties.company_id, parties.code

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "F:\software\bop software\BOP-software\repositories\base_repository.py", line 126, in insert
    self.db.execute(sql, tuple(data.values()))
  File "F:\software\bop software\BOP-software\database\connection.py", line 193, in execute
    raise DatabaseError(str(exc)) from exc
utils.exceptions.DatabaseError: UNIQUE constraint failed: parties.company_id, parties.code
2026-08-04 04:06:48,793 | ERROR    | erp.database.connection | Transaction rolled back: UNIQUE constraint failed: parties.company_id, parties.code
2026-08-04 04:06:48,793 | INFO     | erp.services.party_service | Created party CUST-00011 - 12 (id=0)
2026-08-04 04:07:07,417 | INFO     | erp.views.widgets.dashboard_view | 🔄 LOADING DASHBOARD DATA
2026-08-04 04:07:07,420 | INFO     | erp.services.dashboard_service | ✅ Dashboard cache hit for dashboard_1
2026-08-04 04:08:07,407 | INFO     | erp.views.widgets.dashboard_view | 🔄 LOADING DASHBOARD DATA
2026-08-04 04:08:07,408 | INFO     | erp.services.dashboard_service | 🔄 Dashboard cache miss, fetching from DB...
2026-08-04 04:09:07,421 | INFO     | erp.views.widgets.dashboard_view | 🔄 LOADING DASHBOARD DATA
2026-08-04 04:09:07,442 | INFO     | erp.services.dashboard_service | 🔄 Dashboard cache miss, fetching from DB...
2026-08-04 04:09:10,241 | INFO     | erp.__main__ | Shutting down auto-backup service...
2026-08-04 04:09:15,247 | INFO     | erp.services.auto_backup | Auto-backup stopped
2026-08-04 04:09:15,268 | INFO     | erp.__main__ | 🔄 Creating exit backup...
2026-08-04 04:09:15,269 | INFO     | erp.__main__ | ✅ Exit backup created
2026-08-04 04:09:15,270 | INFO     | erp.__main__ | 🔄 Closing database connections...
2026-08-04 00:20:31,961 | ERROR    | erp.database.connection | SQL execute failed: no such table: journal_lines | sql=
    SELECT je.voucher_type, je.entry_date, jl.debit, jl.credit, jl.account_id, a.account_code
    FROM journal_entries je
    JOIN journal_lines jl ON je.id = jl.journal_entry_id
    JOIN accounts a ON jl.account_id = a.id
    WHERE jl.account_id IN (1, 2)  -- Cash in Hand and Bank Accounts
    ORDER BY je.entry_date, je.id

2026-08-04 00:20:48,064 | ERROR    | erp.database.connection | SQL execute failed: no such table: journal_lines | sql=
    SELECT jl.debit, jl.credit, jl.account_id, a.account_code, a.account_name
    FROM journal_lines jl
    JOIN accounts a ON jl.account_id = a.id
    WHERE jl.journal_entry_id = 1

2026-08-04 00:22:03,583 | INFO     | erp.services.account_service | Updated account id=1
2026-08-04 00:22:18,520 | ERROR    | erp.database.connection | SQL execute failed: UNIQUE constraint failed: journal_entries.company_id, journal_entries.voucher_number | sql=INSERT INTO journal_entries (company_id, voucher_number, voucher_type, entry_date, reference_no, narration, source_table, source_id, is_posted, created_by) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
2026-08-04 00:22:18,520 | ERROR    | erp.repositories.journal_repository | Insert failed on journal_entries
Traceback (most recent call last):
  File "/workspace/database/connection.py", line 267, in execute
    return conn.execute(sql, params)
           ^^^^^^^^^^^^^^^^^^^^^^^^^
sqlite3.IntegrityError: UNIQUE constraint failed: journal_entries.company_id, journal_entries.voucher_number

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "/workspace/repositories/base_repository.py", line 126, in insert
    self.db.execute(sql, tuple(data.values()))
  File "/workspace/database/connection.py", line 270, in execute
    raise DatabaseError(str(exc)) from exc
utils.exceptions.DatabaseError: UNIQUE constraint failed: journal_entries.company_id, journal_entries.voucher_number
2026-08-04 00:22:23,336 | INFO     | erp.services.accounting_service | Posted journal entry #6 (OPENING) voucher=OPENING-00002 amount=150.00
2026-08-04 00:22:23,337 | INFO     | erp.services.account_service | Updated account id=1
